"id","team1","team2","team1_points_against","team2_points_against","team1_offense_metric","team2_offense_metric","date","score1","score2"
10720,"CON","MIN","73.6000000000000000","75.6000000000000000","-2.3556250000000000","-0.45937500000000000000","7/4/2024",78,73
10721,"WAS","LVA","82.2750000000000000","80.9000000000000000","-1.8875000000000000","4.2668750000000000","7/4/2024",77,98
10722,"MIN","CON","75.6000000000000000","73.6000000000000000","-0.45937500000000000000","-2.3556250000000000","7/4/2024",73,78
10723,"LAS","LVA","85.6250000000000000","80.9000000000000000","-2.7325000000000000","4.2668750000000000","7/5/2024",98,93
10724,"LVA","LAS","80.9000000000000000","85.6250000000000000","4.2668750000000000","-2.7325000000000000","7/5/2024",93,98
10725,"CHI","SEA","82.5250000000000000","78.7500000000000000","-4.2293750000000000","0.90812500000000000000","7/5/2024",88,84
10726,"DAL","ATL","92.1250000000000000","79.7500000000000000","3.4943750000000000","-4.5900000000000000","7/5/2024",85,82
10727,"SEA","CHI","78.7500000000000000","82.5250000000000000","0.90812500000000000000","-4.2293750000000000","7/5/2024",84,88
10728,"ATL","DAL","79.7500000000000000","92.1250000000000000","-4.5900000000000000","3.4943750000000000","7/5/2024",82,85
10729,"IND","NYL","87.6500000000000000","76.4500000000000000","4.1925000000000000","3.2450000000000000","7/6/2024",83,78
10730,"NYL","IND","76.4500000000000000","87.6500000000000000","3.2450000000000000","4.1925000000000000","7/6/2024",78,83
10731,"MIN","WAS","75.6000000000000000","82.2750000000000000","-0.45937500000000000000","-1.8875000000000000","7/6/2024",74,67
10732,"WAS","MIN","82.2750000000000000","75.6000000000000000","-1.8875000000000000","-0.45937500000000000000","7/6/2024",67,74
10733,"LVA","DAL","80.9000000000000000","92.1250000000000000","4.2668750000000000","3.4943750000000000","7/7/2024",104,85
10734,"DAL","LVA","92.1250000000000000","80.9000000000000000","3.4943750000000000","4.2668750000000000","7/7/2024",85,104
10735,"PHO","LAS","84.7500000000000000","85.6250000000000000","0.14750000000000000000","-2.7325000000000000","7/7/2024",84,78
10736,"SEA","CHI","78.7500000000000000","82.5250000000000000","0.90812500000000000000","-4.2293750000000000","7/7/2024",84,71
10737,"CON","ATL","73.6000000000000000","79.7500000000000000","-2.3556250000000000","-4.5900000000000000","7/7/2024",80,67
10738,"LAS","PHO","85.6250000000000000","84.7500000000000000","-2.7325000000000000","0.14750000000000000000","7/7/2024",78,84
10739,"CHI","SEA","82.5250000000000000","78.7500000000000000","-4.2293750000000000","0.90812500000000000000","7/7/2024",71,84
10740,"ATL","CON","79.7500000000000000","73.6000000000000000","-4.5900000000000000","-2.3556250000000000","7/7/2024",67,80
10741,"MIN","LAS","75.6000000000000000","85.6250000000000000","-0.45937500000000000000","-2.7325000000000000","7/9/2024",82,67
10742,"LAS","MIN","85.6250000000000000","75.6000000000000000","-2.7325000000000000","-0.45937500000000000000","7/9/2024",67,82
10743,"PHO","DAL","84.7500000000000000","92.1250000000000000","0.14750000000000000000","3.4943750000000000","7/10/2024",100,84
10744,"WAS","IND","82.2750000000000000","87.6500000000000000","-1.8875000000000000","4.1925000000000000","7/10/2024",89,84
10745,"IND","WAS","87.6500000000000000","82.2750000000000000","4.1925000000000000","-1.8875000000000000","7/10/2024",84,89
10746,"LVA","SEA","80.9000000000000000","78.7500000000000000","4.2668750000000000","0.90812500000000000000","7/10/2024",84,79
10747,"DAL","PHO","92.1250000000000000","84.7500000000000000","3.4943750000000000","0.14750000000000000000","7/10/2024",84,100
10748,"SEA","LVA","78.7500000000000000","80.9000000000000000","0.90812500000000000000","4.2668750000000000","7/10/2024",79,84
10749,"CHI","ATL","82.5250000000000000","79.7500000000000000","-4.2293750000000000","-4.5900000000000000","7/10/2024",78,69
10750,"NYL","CON","76.4500000000000000","73.6000000000000000","3.2450000000000000","-2.3556250000000000","7/10/2024",71,68
10751,"ATL","CHI","79.7500000000000000","82.5250000000000000","-4.5900000000000000","-4.2293750000000000","7/10/2024",69,78
10752,"CON","NYL","73.6000000000000000","76.4500000000000000","-2.3556250000000000","3.2450000000000000","7/10/2024",68,71
10753,"NYL","CHI","76.4500000000000000","82.5250000000000000","3.2450000000000000","-4.2293750000000000","7/11/2024",91,76
10754,"CHI","NYL","82.5250000000000000","76.4500000000000000","-4.2293750000000000","3.2450000000000000","7/11/2024",76,91
10755,"IND","PHO","87.6500000000000000","84.7500000000000000","4.1925000000000000","0.14750000000000000000","7/12/2024",95,86
10756,"SEA","MIN","78.7500000000000000","75.6000000000000000","0.90812500000000000000","-0.45937500000000000000","7/12/2024",91,63
10757,"PHO","IND","84.7500000000000000","87.6500000000000000","0.14750000000000000000","4.1925000000000000","7/12/2024",86,95
10758,"LVA","ATL","80.9000000000000000","79.7500000000000000","4.2668750000000000","-4.5900000000000000","7/12/2024",84,70
10759,"ATL","LVA","79.7500000000000000","80.9000000000000000","-4.5900000000000000","4.2668750000000000","7/12/2024",70,84
10760,"MIN","SEA","75.6000000000000000","78.7500000000000000","-0.45937500000000000000","0.90812500000000000000","7/12/2024",63,91
10761,"LAS","DAL","85.6250000000000000","92.1250000000000000","-2.7325000000000000","3.4943750000000000","7/13/2024",87,81
10762,"NYL","CHI","76.4500000000000000","82.5250000000000000","3.2450000000000000","-4.2293750000000000","7/13/2024",81,67
10763,"DAL","LAS","92.1250000000000000","85.6250000000000000","3.4943750000000000","-2.7325000000000000","7/13/2024",81,87
10764,"CHI","NYL","82.5250000000000000","76.4500000000000000","-4.2293750000000000","3.2450000000000000","7/13/2024",67,81
10765,"CON","PHO","73.6000000000000000","84.7500000000000000","-2.3556250000000000","0.14750000000000000000","7/14/2024",96,69
10766,"LVA","WAS","80.9000000000000000","82.2750000000000000","4.2668750000000000","-1.8875000000000000","7/14/2024",89,77
10767,"IND","MIN","87.6500000000000000","75.6000000000000000","4.1925000000000000","-0.45937500000000000000","7/14/2024",81,74
10768,"SEA","ATL","78.7500000000000000","79.7500000000000000","0.90812500000000000000","-4.5900000000000000","7/14/2024",81,70
10769,"WAS","LVA","82.2750000000000000","80.9000000000000000","-1.8875000000000000","4.2668750000000000","7/14/2024",77,89
10770,"MIN","IND","75.6000000000000000","87.6500000000000000","-0.45937500000000000000","4.1925000000000000","7/14/2024",74,81
10771,"ATL","SEA","79.7500000000000000","78.7500000000000000","-4.5900000000000000","0.90812500000000000000","7/14/2024",70,81
10772,"PHO","CON","84.7500000000000000","73.6000000000000000","0.14750000000000000000","-2.3556250000000000","7/14/2024",69,96
10773,"PHO","WAS","84.7500000000000000","82.2750000000000000","0.14750000000000000000","-1.8875000000000000","7/16/2024",96,87
10774,"CHI","LVA","82.5250000000000000","80.9000000000000000","-4.2293750000000000","4.2668750000000000","7/16/2024",93,85
10775,"SEA","LAS","78.7500000000000000","85.6250000000000000","0.90812500000000000000","-2.7325000000000000","7/16/2024",89,83
10776,"WAS","PHO","82.2750000000000000","84.7500000000000000","-1.8875000000000000","0.14750000000000000000","7/16/2024",87,96
10777,"LVA","CHI","80.9000000000000000","82.5250000000000000","4.2668750000000000","-4.2293750000000000","7/16/2024",85,93
10778,"LAS","SEA","85.6250000000000000","78.7500000000000000","-2.7325000000000000","0.90812500000000000000","7/16/2024",83,89
10779,"NYL","CON","76.4500000000000000","73.6000000000000000","3.2450000000000000","-2.3556250000000000","7/16/2024",82,74
10780,"CON","NYL","73.6000000000000000","76.4500000000000000","-2.3556250000000000","3.2450000000000000","7/16/2024",74,82
10781,"DAL","IND","92.1250000000000000","87.6500000000000000","3.4943750000000000","4.1925000000000000","7/17/2024",101,93
10782,"IND","DAL","87.6500000000000000","92.1250000000000000","4.1925000000000000","3.4943750000000000","7/17/2024",93,101
10783,"MIN","ATL","75.6000000000000000","79.7500000000000000","-0.45937500000000000000","-4.5900000000000000","7/17/2024",86,79
10784,"ATL","MIN","79.7500000000000000","75.6000000000000000","-4.5900000000000000","-0.45937500000000000000","7/17/2024",79,86
10785,"NYL","LAS","76.4500000000000000","85.6250000000000000","3.2450000000000000","-2.7325000000000000","8/15/2024",103,68
10786,"PHO","CHI","84.7500000000000000","82.5250000000000000","0.14750000000000000000","-4.2293750000000000","8/15/2024",85,65
10787,"MIN","WAS","75.6000000000000000","82.2750000000000000","-0.45937500000000000000","-1.8875000000000000","8/15/2024",79,68
10788,"LAS","NYL","85.6250000000000000","76.4500000000000000","-2.7325000000000000","3.2450000000000000","8/15/2024",68,103
10789,"WAS","MIN","82.2750000000000000","75.6000000000000000","-1.8875000000000000","-0.45937500000000000000","8/15/2024",68,79
10790,"CHI","PHO","82.5250000000000000","84.7500000000000000","-4.2293750000000000","0.14750000000000000000","8/15/2024",65,85
10791,"CON","DAL","73.6000000000000000","92.1250000000000000","-2.3556250000000000","3.4943750000000000","8/16/2024",109,91
10792,"IND","PHO","87.6500000000000000","84.7500000000000000","4.1925000000000000","0.14750000000000000000","8/16/2024",98,89
10793,"DAL","CON","92.1250000000000000","73.6000000000000000","3.4943750000000000","-2.3556250000000000","8/16/2024",91,109
10794,"PHO","IND","84.7500000000000000","87.6500000000000000","0.14750000000000000000","4.1925000000000000","8/16/2024",89,98
10795,"ATL","SEA","79.7500000000000000","78.7500000000000000","-4.5900000000000000","0.90812500000000000000","8/16/2024",83,81
10796,"SEA","ATL","78.7500000000000000","79.7500000000000000","0.90812500000000000000","-4.5900000000000000","8/16/2024",81,83
10797,"MIN","WAS","75.6000000000000000","82.2750000000000000","-0.45937500000000000000","-1.8875000000000000","8/17/2024",99,83
10798,"CHI","LAS","82.5250000000000000","85.6250000000000000","-4.2293750000000000","-2.7325000000000000","8/17/2024",90,86
10799,"LAS","CHI","85.6250000000000000","82.5250000000000000","-2.7325000000000000","-4.2293750000000000","8/17/2024",86,90
10800,"WAS","MIN","82.2750000000000000","75.6000000000000000","-1.8875000000000000","-0.45937500000000000000","8/17/2024",83,99
10801,"NYL","LVA","76.4500000000000000","80.9000000000000000","3.2450000000000000","4.2668750000000000","8/17/2024",79,67
10802,"LVA","NYL","80.9000000000000000","76.4500000000000000","4.2668750000000000","3.2450000000000000","8/17/2024",67,79
10803,"IND","SEA","87.6500000000000000","78.7500000000000000","4.1925000000000000","0.90812500000000000000","8/18/2024",92,75
10804,"LVA","LAS","80.9000000000000000","85.6250000000000000","4.2668750000000000","-2.7325000000000000","8/18/2024",87,71
10805,"PHO","CHI","84.7500000000000000","82.5250000000000000","0.14750000000000000000","-4.2293750000000000","8/18/2024",86,68
10806,"ATL","CON","79.7500000000000000","73.6000000000000000","-4.5900000000000000","-2.3556250000000000","8/18/2024",82,70
10807,"SEA","IND","78.7500000000000000","87.6500000000000000","0.90812500000000000000","4.1925000000000000","8/18/2024",75,92
10808,"LAS","LVA","85.6250000000000000","80.9000000000000000","-2.7325000000000000","4.2668750000000000","8/18/2024",71,87
10809,"CON","ATL","73.6000000000000000","79.7500000000000000","-2.3556250000000000","-4.5900000000000000","8/18/2024",70,82
10810,"CHI","PHO","82.5250000000000000","84.7500000000000000","-4.2293750000000000","0.14750000000000000000","8/18/2024",68,86
10811,"NYL","DAL","76.4500000000000000","92.1250000000000000","3.2450000000000000","3.4943750000000000","8/20/2024",94,74
10812,"SEA","WAS","78.7500000000000000","82.2750000000000000","0.90812500000000000000","-1.8875000000000000","8/20/2024",83,77
10813,"WAS","SEA","82.2750000000000000","78.7500000000000000","-1.8875000000000000","0.90812500000000000000","8/20/2024",77,83
10814,"DAL","NYL","92.1250000000000000","76.4500000000000000","3.4943750000000000","3.2450000000000000","8/20/2024",74,94
10815,"CON","LAS","73.6000000000000000","85.6250000000000000","-2.3556250000000000","-2.7325000000000000","8/20/2024",69,61
10816,"LAS","CON","85.6250000000000000","73.6000000000000000","-2.7325000000000000","-2.3556250000000000","8/20/2024",61,69
10817,"MIN","LVA","75.6000000000000000","80.9000000000000000","-0.45937500000000000000","4.2668750000000000","8/21/2024",98,87
10818,"LVA","MIN","80.9000000000000000","75.6000000000000000","4.2668750000000000","-0.45937500000000000000","8/21/2024",87,98
10819,"ATL","PHO","79.7500000000000000","84.7500000000000000","-4.5900000000000000","0.14750000000000000000","8/21/2024",72,63
10820,"PHO","ATL","84.7500000000000000","79.7500000000000000","0.14750000000000000000","-4.5900000000000000","8/21/2024",63,72
10821,"NYL","DAL","76.4500000000000000","92.1250000000000000","3.2450000000000000","3.4943750000000000","8/22/2024",79,71
10822,"DAL","NYL","92.1250000000000000","76.4500000000000000","3.4943750000000000","3.2450000000000000","8/22/2024",71,79
10823,"MIN","LVA","75.6000000000000000","80.9000000000000000","-0.45937500000000000000","4.2668750000000000","8/23/2024",87,74
10824,"CON","CHI","73.6000000000000000","82.5250000000000000","-2.3556250000000000","-4.2293750000000000","8/23/2024",82,80
10825,"PHO","ATL","84.7500000000000000","79.7500000000000000","0.14750000000000000000","-4.5900000000000000","8/23/2024",82,80
10826,"ATL","PHO","79.7500000000000000","84.7500000000000000","-4.5900000000000000","0.14750000000000000000","8/23/2024",80,82
10827,"CHI","CON","82.5250000000000000","73.6000000000000000","-4.2293750000000000","-2.3556250000000000","8/23/2024",80,82
10828,"WAS","LAS","82.2750000000000000","85.6250000000000000","-1.8875000000000000","-2.7325000000000000","8/23/2024",80,74
10829,"LAS","WAS","85.6250000000000000","82.2750000000000000","-2.7325000000000000","-1.8875000000000000","8/23/2024",74,80
10830,"LVA","MIN","80.9000000000000000","75.6000000000000000","4.2668750000000000","-0.45937500000000000000","8/23/2024",74,87
10831,"MIN","IND","75.6000000000000000","87.6500000000000000","-0.45937500000000000000","4.1925000000000000","8/24/2024",90,80
10832,"IND","MIN","87.6500000000000000","75.6000000000000000","4.1925000000000000","-0.45937500000000000000","8/24/2024",80,90
10833,"CON","NYL","73.6000000000000000","76.4500000000000000","-2.3556250000000000","3.2450000000000000","8/24/2024",72,64
10834,"NYL","CON","76.4500000000000000","73.6000000000000000","3.2450000000000000","-2.3556250000000000","8/24/2024",64,72
10835,"DAL","LAS","92.1250000000000000","85.6250000000000000","3.4943750000000000","-2.7325000000000000","8/25/2024",113,110
10836,"LAS","DAL","85.6250000000000000","92.1250000000000000","-2.7325000000000000","3.4943750000000000","8/25/2024",110,113
10837,"LVA","CHI","80.9000000000000000","82.5250000000000000","4.2668750000000000","-4.2293750000000000","8/25/2024",77,75
10838,"CHI","LVA","82.5250000000000000","80.9000000000000000","-4.2293750000000000","4.2668750000000000","8/25/2024",75,77
10839,"IND","ATL","87.6500000000000000","79.7500000000000000","4.1925000000000000","-4.5900000000000000","8/26/2024",84,79
10840,"NYL","PHO","76.4500000000000000","84.7500000000000000","3.2450000000000000","0.14750000000000000000","8/26/2024",84,70
10841,"ATL","IND","79.7500000000000000","87.6500000000000000","-4.5900000000000000","4.1925000000000000","8/26/2024",79,84
10842,"WAS","SEA","82.2750000000000000","78.7500000000000000","-1.8875000000000000","0.90812500000000000000","8/26/2024",74,72
10843,"SEA","WAS","78.7500000000000000","82.2750000000000000","0.90812500000000000000","-1.8875000000000000","8/26/2024",72,74
10844,"PHO","NYL","84.7500000000000000","76.4500000000000000","0.14750000000000000000","3.2450000000000000","8/26/2024",70,84
10845,"DAL","LVA","92.1250000000000000","80.9000000000000000","3.4943750000000000","4.2668750000000000","8/27/2024",93,90
10846,"LVA","DAL","80.9000000000000000","92.1250000000000000","4.2668750000000000","3.4943750000000000","8/27/2024",90,93
10847,"LAS","NYL","85.6250000000000000","76.4500000000000000","-2.7325000000000000","3.2450000000000000","8/28/2024",94,88
10848,"MIN","PHO","75.6000000000000000","84.7500000000000000","-0.45937500000000000000","0.14750000000000000000","8/28/2024",89,76
10849,"NYL","LAS","76.4500000000000000","85.6250000000000000","3.2450000000000000","-2.7325000000000000","8/28/2024",88,94
10850,"SEA","ATL","78.7500000000000000","79.7500000000000000","0.90812500000000000000","-4.5900000000000000","8/28/2024",85,81
10851,"IND","CON","87.6500000000000000","73.6000000000000000","4.1925000000000000","-2.3556250000000000","8/28/2024",84,80
10852,"ATL","SEA","79.7500000000000000","78.7500000000000000","-4.5900000000000000","0.90812500000000000000","8/28/2024",81,85
10853,"CON","IND","73.6000000000000000","87.6500000000000000","-2.3556250000000000","4.1925000000000000","8/28/2024",80,84
10854,"PHO","MIN","84.7500000000000000","75.6000000000000000","0.14750000000000000000","-0.45937500000000000000","8/28/2024",76,89
10855,"WAS","CHI","82.2750000000000000","82.5250000000000000","-1.8875000000000000","-4.2293750000000000","8/28/2024",74,70
10856,"CHI","WAS","82.5250000000000000","82.2750000000000000","-4.2293750000000000","-1.8875000000000000","8/28/2024",70,74
10857,"IND","CHI","87.6500000000000000","82.5250000000000000","4.1925000000000000","-4.2293750000000000","8/30/2024",100,81
10858,"NYL","SEA","76.4500000000000000","78.7500000000000000","3.2450000000000000","0.90812500000000000000","8/30/2024",98,85
10859,"DAL","MIN","92.1250000000000000","75.6000000000000000","3.4943750000000000","-0.45937500000000000000","8/30/2024",94,76
10860,"SEA","NYL","78.7500000000000000","76.4500000000000000","0.90812500000000000000","3.2450000000000000","8/30/2024",85,98
10861,"LVA","ATL","80.9000000000000000","79.7500000000000000","4.2668750000000000","-4.5900000000000000","8/30/2024",83,72
10862,"CHI","IND","82.5250000000000000","87.6500000000000000","-4.2293750000000000","4.1925000000000000","8/30/2024",81,100
10863,"MIN","DAL","75.6000000000000000","92.1250000000000000","-0.45937500000000000000","3.4943750000000000","8/30/2024",76,94
10864,"ATL","LVA","79.7500000000000000","80.9000000000000000","-4.5900000000000000","4.2668750000000000","8/30/2024",72,83
10865,"CON","WAS","73.6000000000000000","82.2750000000000000","-2.3556250000000000","-1.8875000000000000","8/31/2024",96,85
10866,"WAS","CON","82.2750000000000000","73.6000000000000000","-1.8875000000000000","-2.3556250000000000","8/31/2024",85,96
10867,"IND","DAL","87.6500000000000000","92.1250000000000000","4.1925000000000000","3.4943750000000000","9/1/2024",100,93
10868,"LVA","PHO","80.9000000000000000","84.7500000000000000","4.2668750000000000","0.14750000000000000000","9/1/2024",97,79
10869,"CON","SEA","73.6000000000000000","78.7500000000000000","-2.3556250000000000","0.90812500000000000000","9/1/2024",93,86
10870,"DAL","IND","92.1250000000000000","87.6500000000000000","3.4943750000000000","4.1925000000000000","9/1/2024",93,100
10871,"SEA","CON","78.7500000000000000","73.6000000000000000","0.90812500000000000000","-2.3556250000000000","9/1/2024",86,93
10872,"ATL","LAS","79.7500000000000000","85.6250000000000000","-4.5900000000000000","-2.7325000000000000","9/1/2024",80,62
10873,"MIN","CHI","75.6000000000000000","82.5250000000000000","-0.45937500000000000000","-4.2293750000000000","9/1/2024",79,74
10874,"PHO","LVA","84.7500000000000000","80.9000000000000000","0.14750000000000000000","4.2668750000000000","9/1/2024",79,97
10875,"CHI","MIN","82.5250000000000000","75.6000000000000000","-4.2293750000000000","-0.45937500000000000000","9/1/2024",74,79
10876,"LAS","ATL","85.6250000000000000","79.7500000000000000","-2.7325000000000000","-4.5900000000000000","9/1/2024",62,80
10877,"LVA","CHI","80.9000000000000000","82.5250000000000000","4.2668750000000000","-4.2293750000000000","9/3/2024",90,71
10878,"WAS","DAL","82.2750000000000000","92.1250000000000000","-1.8875000000000000","3.4943750000000000","9/3/2024",90,86
10879,"DAL","WAS","92.1250000000000000","82.2750000000000000","3.4943750000000000","-1.8875000000000000","9/3/2024",86,90
10880,"PHO","ATL","84.7500000000000000","79.7500000000000000","0.14750000000000000000","-4.5900000000000000","9/3/2024",74,66
10881,"CHI","LVA","82.5250000000000000","80.9000000000000000","-4.2293750000000000","4.2668750000000000","9/3/2024",71,90
10882,"SEA","CON","78.7500000000000000","73.6000000000000000","0.90812500000000000000","-2.3556250000000000","9/3/2024",71,64
10883,"ATL","PHO","79.7500000000000000","84.7500000000000000","-4.5900000000000000","0.14750000000000000000","9/3/2024",66,74
10884,"CON","SEA","73.6000000000000000","78.7500000000000000","-2.3556250000000000","0.90812500000000000000","9/3/2024",64,71
10885,"IND","LAS","87.6500000000000000","85.6250000000000000","4.1925000000000000","-2.7325000000000000","9/4/2024",93,86
10886,"LAS","IND","85.6250000000000000","87.6500000000000000","-2.7325000000000000","4.1925000000000000","9/4/2024",86,93
10887,"WAS","PHO","82.2750000000000000","84.7500000000000000","-1.8875000000000000","0.14750000000000000000","9/5/2024",90,77
10888,"NYL","SEA","76.4500000000000000","78.7500000000000000","3.2450000000000000","0.90812500000000000000","9/5/2024",77,70
10889,"PHO","WAS","84.7500000000000000","82.2750000000000000","0.14750000000000000000","-1.8875000000000000","9/5/2024",77,90
10890,"SEA","NYL","78.7500000000000000","76.4500000000000000","0.90812500000000000000","3.2450000000000000","9/5/2024",70,77
10891,"ATL","DAL","79.7500000000000000","92.1250000000000000","-4.5900000000000000","3.4943750000000000","9/6/2024",107,96
10892,"MIN","IND","75.6000000000000000","87.6500000000000000","-0.45937500000000000000","4.1925000000000000","9/6/2024",99,88
10893,"DAL","ATL","92.1250000000000000","79.7500000000000000","3.4943750000000000","-4.5900000000000000","9/6/2024",96,107
10894,"CHI","LAS","82.5250000000000000","85.6250000000000000","-4.2293750000000000","-2.7325000000000000","9/6/2024",92,78
10895,"IND","MIN","87.6500000000000000","75.6000000000000000","4.1925000000000000","-0.45937500000000000000","9/6/2024",88,99
10896,"LAS","CHI","85.6250000000000000","82.5250000000000000","-2.7325000000000000","-4.2293750000000000","9/6/2024",78,92
10897,"LVA","CON","80.9000000000000000","73.6000000000000000","4.2668750000000000","-2.3556250000000000","9/6/2024",72,67
10898,"CON","LVA","73.6000000000000000","80.9000000000000000","-2.3556250000000000","4.2668750000000000","9/6/2024",67,72
10899,"SEA","PHO","78.7500000000000000","84.7500000000000000","0.90812500000000000000","0.14750000000000000000","9/7/2024",90,66
10900,"PHO","SEA","84.7500000000000000","78.7500000000000000","0.14750000000000000000","0.90812500000000000000","9/7/2024",66,90
10901,"IND","ATL","87.6500000000000000","79.7500000000000000","4.1925000000000000","-4.5900000000000000","9/8/2024",104,100
10902,"ATL","IND","79.7500000000000000","87.6500000000000000","-4.5900000000000000","4.1925000000000000","9/8/2024",100,104
10903,"CHI","DAL","82.5250000000000000","92.1250000000000000","-4.2293750000000000","3.4943750000000000","9/8/2024",92,77
10904,"CON","LAS","73.6000000000000000","85.6250000000000000","-2.3556250000000000","-2.7325000000000000","9/8/2024",79,67
10905,"MIN","WAS","75.6000000000000000","82.2750000000000000","-0.45937500000000000000","-1.8875000000000000","9/8/2024",78,71
10906,"DAL","CHI","92.1250000000000000","82.5250000000000000","3.4943750000000000","-4.2293750000000000","9/8/2024",77,92
10907,"NYL","LVA","76.4500000000000000","80.9000000000000000","3.2450000000000000","4.2668750000000000","9/8/2024",75,71
10908,"LVA","NYL","80.9000000000000000","76.4500000000000000","4.2668750000000000","3.2450000000000000","9/8/2024",71,75
10909,"WAS","MIN","82.2750000000000000","75.6000000000000000","-1.8875000000000000","-0.45937500000000000000","9/8/2024",71,78
10910,"LAS","CON","85.6250000000000000","73.6000000000000000","-2.7325000000000000","-2.3556250000000000","9/8/2024",67,79
10911,"NYL","DAL","76.4500000000000000","92.1250000000000000","3.2450000000000000","3.4943750000000000","9/10/2024",105,91
10912,"DAL","NYL","92.1250000000000000","76.4500000000000000","3.4943750000000000","3.2450000000000000","9/10/2024",91,105
10913,"CON","LAS","73.6000000000000000","85.6250000000000000","-2.3556250000000000","-2.7325000000000000","9/10/2024",86,66
10914,"MIN","ATL","75.6000000000000000","79.7500000000000000","-0.45937500000000000000","-4.5900000000000000","9/10/2024",76,64
10915,"LAS","CON","85.6250000000000000","73.6000000000000000","-2.7325000000000000","-2.3556250000000000","9/10/2024",66,86
10916,"ATL","MIN","79.7500000000000000","75.6000000000000000","-4.5900000000000000","-0.45937500000000000000","9/10/2024",64,76
10917,"SEA","LAS","78.7500000000000000","85.6250000000000000","0.90812500000000000000","-2.7325000000000000","9/11/2024",90,82
10918,"WAS","CHI","82.2750000000000000","82.5250000000000000","-1.8875000000000000","-4.2293750000000000","9/11/2024",89,58
10919,"LVA","IND","80.9000000000000000","87.6500000000000000","4.2668750000000000","4.1925000000000000","9/11/2024",86,75
10920,"LAS","SEA","85.6250000000000000","78.7500000000000000","-2.7325000000000000","0.90812500000000000000","9/11/2024",82,90
10921,"IND","LVA","87.6500000000000000","80.9000000000000000","4.1925000000000000","4.2668750000000000","9/11/2024",75,86
10922,"CHI","WAS","82.5250000000000000","82.2750000000000000","-4.2293750000000000","-1.8875000000000000","9/11/2024",58,89
10923,"NYL","DAL","76.4500000000000000","92.1250000000000000","3.2450000000000000","3.4943750000000000","9/12/2024",99,67
10924,"DAL","NYL","92.1250000000000000","76.4500000000000000","3.4943750000000000","3.2450000000000000","9/12/2024",67,99
10925,"CON","PHO","73.6000000000000000","84.7500000000000000","-2.3556250000000000","0.14750000000000000000","9/13/2024",88,69
10926,"MIN","CHI","75.6000000000000000","82.5250000000000000","-0.45937500000000000000","-4.2293750000000000","9/13/2024",83,66
10927,"SEA","DAL","78.7500000000000000","92.1250000000000000","0.90812500000000000000","3.4943750000000000","9/13/2024",83,81
10928,"DAL","SEA","92.1250000000000000","78.7500000000000000","3.4943750000000000","0.90812500000000000000","9/13/2024",81,83
10929,"LVA","IND","80.9000000000000000","87.6500000000000000","4.2668750000000000","4.1925000000000000","9/13/2024",78,74
10930,"IND","LVA","87.6500000000000000","80.9000000000000000","4.1925000000000000","4.2668750000000000","9/13/2024",74,78
10931,"WAS","ATL","82.2750000000000000","79.7500000000000000","-1.8875000000000000","-4.5900000000000000","9/13/2024",72,69
10932,"ATL","WAS","79.7500000000000000","82.2750000000000000","-4.5900000000000000","-1.8875000000000000","9/13/2024",69,72
10933,"PHO","CON","84.7500000000000000","73.6000000000000000","0.14750000000000000000","-2.3556250000000000","9/13/2024",69,88
10934,"CHI","MIN","82.5250000000000000","75.6000000000000000","-4.2293750000000000","-0.45937500000000000000","9/13/2024",66,83
10935,"IND","DAL","87.6500000000000000","92.1250000000000000","4.1925000000000000","3.4943750000000000","9/15/2024",110,109
10936,"DAL","IND","92.1250000000000000","87.6500000000000000","3.4943750000000000","4.1925000000000000","9/15/2024",109,110
10937,"PHO","CHI","84.7500000000000000","82.5250000000000000","0.14750000000000000000","-4.2293750000000000","9/15/2024",93,88
10938,"SEA","LAS","78.7500000000000000","85.6250000000000000","0.90812500000000000000","-2.7325000000000000","9/15/2024",90,87
10939,"CHI","PHO","82.5250000000000000","84.7500000000000000","-4.2293750000000000","0.14750000000000000000","9/15/2024",88,93
10940,"MIN","NYL","75.6000000000000000","76.4500000000000000","-0.45937500000000000000","3.2450000000000000","9/15/2024",88,79
10941,"LAS","SEA","85.6250000000000000","78.7500000000000000","-2.7325000000000000","0.90812500000000000000","9/15/2024",87,90
10942,"LVA","CON","80.9000000000000000","73.6000000000000000","4.2668750000000000","-2.3556250000000000","9/15/2024",84,71
10943,"NYL","MIN","76.4500000000000000","75.6000000000000000","3.2450000000000000","-0.45937500000000000000","9/15/2024",79,88
10944,"ATL","WAS","79.7500000000000000","82.2750000000000000","-4.5900000000000000","-1.8875000000000000","9/15/2024",76,73
10945,"WAS","ATL","82.2750000000000000","79.7500000000000000","-1.8875000000000000","-4.5900000000000000","9/15/2024",73,76
10946,"CON","LVA","73.6000000000000000","80.9000000000000000","-2.3556250000000000","4.2668750000000000","9/15/2024",71,84
10947,"NYL","WAS","76.4500000000000000","82.2750000000000000","3.2450000000000000","-1.8875000000000000","9/17/2024",87,71
10948,"ATL","CHI","79.7500000000000000","82.5250000000000000","-4.5900000000000000","-4.2293750000000000","9/17/2024",86,70
10949,"PHO","LAS","84.7500000000000000","85.6250000000000000","0.14750000000000000000","-2.7325000000000000","9/17/2024",85,81
10950,"LVA","SEA","80.9000000000000000","78.7500000000000000","4.2668750000000000","0.90812500000000000000","9/17/2024",85,72
